id,name,city,reg,name
10671-101484,Hwy 12 & Hwy 26 - Valley Springs,Valley Springs,US,Albert Hancock
7877-83860,"Adams Morgan, Columbia Road",Washington,US,Albert Hancock
76618-99489,Target Miami T-968,Miami,US,Albert Hancock
2372-8853,47th & Cicero,Chicago,US,Albert Hancock
75352-100685,Univ. of Kentucky WT Young Library,Lexington,US,Albert Hancock
2697-83068,Mexico & Mid Rivers Mall Dr,St. Peters,US,Albert Hancock
75337-102213,Luxor Hotel and Casino - Photo Shop,Las Vegas,US,Albert Hancock
26804-237492,Harris Teeter Haymarket # 338,Gainesville,US,Albert Hancock
3368-63159,Hawk's Prairie,Lacey,US,Albert Hancock
4522-87720,Terminal & Begg,Vancouver,CA,Matthew Mcgeeney
16238-168084,White Oaks Mall - Food Court,London,CA,Matthew Mcgeeney
4718-100794,Queen & Logan,Toronto,CA,Matthew Mcgeeney
18786-190664,Place de la Gare,Lausanne,CH,Matthew Mcgeeney
30512-93406,Otsu Katata,Otsu,JP,Matthew Mcgeeney
15874-166185,Subang Parade,Subang Jaya,MY,Matthew Mcgeeney
23253-203436,Grote Marktstraat,Den Haag,NL,Matthew Mcgeeney
29023-252170,GUVEN HOSPITAL,Ankara,TR,Matthew Mcgeeney
33394-77980,Chui Yang,Chiayi City,TW,Matthew Mcgeeney
33379-67285,TSMC,Hsinchu City,TW,Matthew Mcgeeney
9413-95026,"Gilbert & Loop 202, Phoenix",Gilbert,US,Matthew Mcgeeney
47400-253893,Providence Saint Joseph Burbank,Burbank,US,Matthew Mcgeeney
21740-195884,Alameda & 91,Compton,US,Matthew Mcgeeney
76263-90141,Target Napa North T-1438,Napa,US,Matthew Mcgeeney
5743-11721,"Miramar & Production, San Diego",San Diego,US,Matthew Mcgeeney
552-494,Newport & Bryan,Tustin,US,Matthew Mcgeeney
74330-81880,Safeway-Grand Junction #2625,Grand Junction,US,Matthew Mcgeeney
19217-108206,King Soopers- Greeley #11,Greeley,US,Matthew Mcgeeney
7865-54021,13th & U,Washington,US,Matthew Mcgeeney
13368-106958,US 19 & Gulf Dr,New Port Richey,US,Matthew Mcgeeney
72650-46879,Super Target Minnetonka ST-1356,Minnetonka,US,Matthew Mcgeeney
48920-264924,Harris Teeter Charlotte # 122,Charlotte,US,Matthew Mcgeeney
27296-246406,Firetower Road and S. Memorial,Greenville,US,Matthew Mcgeeney
10394-100302,"Ft. Apache & Patrick, Las Vegas",Las Vegas,US,Matthew Mcgeeney
11973-100711,Dobbs Ferry,Dobbs Ferry,US,Matthew Mcgeeney
75512-41999,Marriott-Univ Cinn Medical Center,Cincinnati,US,Matthew Mcgeeney
5120-148331,Target Memphis T-90,Memphis,US,Matthew Mcgeeney
10575-101278,Gaston & Haskell,Dallas,US,Matthew Mcgeeney
7803-66761,Pan Am Shopping Center,Fairfax,US,Matthew Mcgeeney
3391-15573,1st & Marion,Seattle,US,Matthew Mcgeeney
2617-57219,Main & Paradise,West Bend,US,Matthew Mcgeeney
4892-117884,1151 Division Street,Kingston,CA,Christopher Luckett
6115-147505,Malaga Airport Landside,Malaga,ES,Christopher Luckett
12445-93598,Meadowhall - Lower Gallery,Sheffield,GB,Christopher Luckett
35619-93437,Plaza Semanggi,Jakarta,ID,Christopher Luckett
23638-231687,Farmer Market Jababeka,Bekasi,ID,Christopher Luckett
21127-209311,AEON MALL Makuharishintoshin Grand,Chiba,JP,Christopher Luckett
24050-221166,Chiba Naganuma,Chiba,JP,Christopher Luckett
31158-106523,Kansai Int'l Airport 2F Arrival Lob,Tajiri-cho,JP,Christopher Luckett
34301-63167,مطار الكويت الدولي - الترانزيت,مدينة الكويت,KW,Christopher Luckett
21771-215207,Hong Leong Building,Singapore,SG,Christopher Luckett
76960-129148,Target Little Rock West T-1114,Little Rock,US,Christopher Luckett
8854-95070,"Ina & Thornydale, Tucson",Marana,US,Christopher Luckett
9689-97666,"Temperance & Hwy 168, Clovis",Clovis,US,Christopher Luckett
79700-107172,Safeway - San Rafael #653,San Rafael,US,Christopher Luckett
2334-3016,Clark & Germania Place,Chicago,US,Christopher Luckett
76129-88986,Target Pineville T-762,Charlotte,US,Christopher Luckett
22187-214245,Simon Properties - The Shops at Nan,Nanuet,US,Christopher Luckett
48696-255486,University Of Akron Library,AKRON,US,Christopher Luckett
14189-106800,Park City Center,Lancaster,US,Christopher Luckett
28071-249840,LuLu Fujairah,Fujairah,AE,Kay Marsh
1616-129745,Shopping Rio Sul,Rio de Janeiro,BR,Kay Marsh
47988-253946,Loblaw Queen's Quay,Toronto,CA,Kay Marsh
4070-224207,St-Denis & Ontario,Montreal,CA,Kay Marsh
29049-231666,Fujieda Rengejiike Park,Fujieda,JP,Kay Marsh
24130-235724,Kita-Shinsaibashi,Osaka,JP,Kay Marsh
25469-241153,Pipera Plaza,Bucharest,RO,Kay Marsh
27288-247136,Milagro Boutique,Tabouk,SA,Kay Marsh
20607-184645,Bedok Mall,Singapore,SG,Kay Marsh
5664-4897,92nd Street & Shea,Scottsdale,US,Kay Marsh
27628-236910,Fowler & 15th,Tampa,US,Kay Marsh
76760-108189,Target Augusta T-1090,Augusta,US,Kay Marsh
19230-179904,Donald E Stephens Conv Ctr @ Rosemo,Rosemont,US,Kay Marsh
2350-5968,Easton Town Center,Columbus,US,Kay Marsh
72906-94520,Kroger-Kettering #825,Kettering,US,Kay Marsh
73974-113205,Kroger - Sidney #913.,Sidney,US,Kay Marsh
9576-97356,"Hwy 199 and Charbonneau, Lake Worth",Fort Worth,US,Kay Marsh
13726-108301,Beltline & 635,Irving,US,Kay Marsh
18415-190746,Wisbech - A47 Wisbech Bypass,Wisbech,GB,Ellis Woodyard
18863-194128,SSP York,York,GB,Ellis Woodyard
30802-102739,Beppu TOKIWA,Beppu,JP,Ellis Woodyard
17065-178804,Plaza Las Palmas,Aguascalientes,MX,Ellis Woodyard
8164-151464,Americas Ecatepec,Mexico City,MX,Ellis Woodyard
8746-94662,"Janss & Moorpark, Thousand Oaks",Thousand Oaks,US,Ellis Woodyard
14131-108153,Franklin & Hwy 99 - Yuba City,Yuba City,US,Ellis Woodyard
73919-121744,"Kroger-Loganville, GA #679",Loganville,US,Ellis Woodyard
2759-87866,US 31 & Edgewood,Indianapolis,US,Ellis Woodyard
10201-235064,Corporate Blvd and Commerce Circle,Baton Rouge,US,Ellis Woodyard
10274-100438,Solomon Pond Mall,Marlborough,US,Ellis Woodyard
74358-82343,Safeway-Fort Washington #1882,Fort Washington,US,Ellis Woodyard
15772-155730,Target Gaithersburg T-1193,Gaithersburg,US,Ellis Woodyard
76954-129485,Target Turnersville T-1132,Turnersville,US,Ellis Woodyard
7704-13119,Flatbush Ave Atlantic Terminal,Brooklyn,US,Ellis Woodyard
76756-108117,Target Cuyahoga Falls T-793,Cuyahoga Falls,US,Ellis Woodyard
70086-134936,Universiy of Central Oklahoma,Edmond,US,Ellis Woodyard
8394-27036,Five Points,Franklin,US,Ellis Woodyard
76392-90996,Target Chesapeake City T-1021,Chesapeake,US,Ellis Woodyard
79773-100331,Safeway - 535 Thrasher's Corner,Bothell,US,Ellis Woodyard
3238-1636,Leschi,Seattle,US,Ellis Woodyard
11862-103659,Cy Ave & SW Wyoming Blvd - Casper,Casper,US,Ellis Woodyard
23863-233552,Dubai Mall 4,Dubai,AE,Marjorie Tuplano
4619-98394,Millrise Centre,Calgary,CA,Marjorie Tuplano
79612-102940,Safeway - Edmonton #845,Edmonton,CA,Marjorie Tuplano
27938-249190,Dijon Liberte,Dijon,FR,Marjorie Tuplano
32554-134275,Centre Parcs Sherwood Sports Plaza,Nottinghamshire,GB,Marjorie Tuplano
18703-194295,Beacon South Quarter,Dublin,IE,Marjorie Tuplano
21333-211367,Sector 29,Gurgaon,IN,Marjorie Tuplano
30234-45139,Yokosuka MORE's City,Yokosuka,JP,Marjorie Tuplano
38118-93434,Corporativo Polanco,Mexico City,MX,Marjorie Tuplano
16211-169984,Calamba Road - Tagaytay,Tagaytay,PH,Marjorie Tuplano
18124-181872,Central Suratthani,Muang,TH,Marjorie Tuplano
5644-2381,Redondo Beach & Normandie,Gardena,US,Marjorie Tuplano
5501-1685,Gilroy Outlet Center,Gilroy,US,Marjorie Tuplano
9382-96453,Redondo & 7th,Long Beach,US,Marjorie Tuplano
5995-88000,Western & Slauson,Los Angeles,US,Marjorie Tuplano
8829-94867,"Tefft & Mary, Nipomo",Nipomo,US,Marjorie Tuplano
6658-73840,Golf Course & Country Club,Rohnert Park,US,Marjorie Tuplano
7591-12893,Kirkwood Highway (DE),Wilmington,US,Marjorie Tuplano
13755-140964,US 52 & SR 38,Lafayette,US,Marjorie Tuplano
20795-181444,Alumni Library,Lowell,US,Marjorie Tuplano
10382-95369,SR-K & Laura Hill Rd,O'Fallon,US,Marjorie Tuplano
75821-99240,"DFW - Concourse D, Simply Books",Dallas,US,Marjorie Tuplano
74267-130085,Safeway - Port Townsend #538,Port Townsend,US,Marjorie Tuplano
369-247,Overlake Village,Redmond,US,Marjorie Tuplano
3172-113584,Safeer Mall,Ras Al Khaimah,AE,Zachariah Goodspeed
4547-95346,301 Ouelette Ave,Windsor,CA,Zachariah Goodspeed
19947-199804,Huerfanos Teatinos,Santiago,CL,Zachariah Goodspeed
26809-245684,Fernthal A3 Neustadt-Wied,Neustadt Wied,DE,Zachariah Goodspeed
23485-230746,Southampton - Southbrook Rd,Southampton,GB,Zachariah Goodspeed
15760-164626,Petra Square,Surabaya,ID,Zachariah Goodspeed
30029-11543,Kojimachi,Chiyoda-ku,JP,Zachariah Goodspeed
30348-73984,KOHRINBO 109,Kanazawa,JP,Zachariah Goodspeed
15273-156405,Ario Ueda,Ueda,JP,Zachariah Goodspeed
32420-132445,Camelinas,Morelia,MX,Zachariah Goodspeed
33804-12935,Lambton Quay,Wellington,NZ,Zachariah Goodspeed
25736-242248,Sopot Plaza,Sopot,PL,Zachariah Goodspeed
10580-101596,Kavanaugh & Pierce,Little Rock,US,Zachariah Goodspeed
73946-106028,Fry's #669 Casa Grande,Casa Grande,US,Zachariah Goodspeed
14006-108031,PCH & Granada,Dana Point,US,Zachariah Goodspeed
74507-27688,Vons-Grover Beach #2560 (560),Grover Beach,US,Zachariah Goodspeed
17348-173405,Pasadena Convention Ctr-Green Stree,Pasadena,US,Zachariah Goodspeed
587-227291,Bernardo Ctr Dr & Bernardo Plaza,SanDiego,US,Zachariah Goodspeed
8982-85012,Castle Pines Pkwy & Debbie,Castle Rock,US,Zachariah Goodspeed
6225-283,Hampden & Happy Canyon,Denver,US,Zachariah Goodspeed
6382-27308,14th Str & Taft Ave,Loveland,US,Zachariah Goodspeed
15703-104185,"Hyannis, Iyannough Rd",Hyannis,US,Zachariah Goodspeed
2325-2482,582 Prairie Center Drive,Eden Prairie,US,Zachariah Goodspeed
73921-134615,Acme - Vernon #2820,Vernon,US,Zachariah Goodspeed
22265-176168,The Linq,Las Vegas,US,Zachariah Goodspeed
79630-113256,Randalls - Pearland #1858,Pearland,US,Zachariah Goodspeed
28763-250874,700 South Main Street - Logan,Logan,US,Zachariah Goodspeed
28276-94930,Fred Meyer-Lynnwood #180,Lynnwood,US,Zachariah Goodspeed
17369-170484,Western Canada Place,Calgary,CA,Hazel Reavis
79572-107082,Safeway - West Vancouver #38,West Vancouver,CA,Hazel Reavis
18898-185344,Ste-Catherine & Lambert-Closse,Montreal,CA,Hazel Reavis
40920-86243,Schadow Arkaden,DUESSELDORF,DE,Hazel Reavis
19584-199165,Graha Family Hospital,Surabaya,ID,Hazel Reavis
19405-199186,SKA Pekanbaru,Pekanbaru,ID,Hazel Reavis
18464-188504,Kasugai Minamishimohara,Kasugai,JP,Hazel Reavis
32164-119622,Torreon Cimaco,Torreon,MX,Hazel Reavis
33942-93901,Bandar Utama 2,Petaling Jaya,MY,Hazel Reavis
74352-84449,Safeway-Anchorage #2628,Anchorage,US,Hazel Reavis
24936-233524,100th & C St - Anchorage,Anchorage,US,Hazel Reavis
76943-129964,Target Anchorage NE T-2371,Anchorage,US,Hazel Reavis
11709-104595,Maumelle & Audubon,Maumelle,US,Hazel Reavis
76360-97181,Target Phoenix T-851,Phoenix,US,Hazel Reavis
79665-114967,Von's - Bakersfield #2033,Bakersfield,US,Hazel Reavis
17553-164224,Bellflower & Stearns,Long Beach,US,Hazel Reavis
18373-179549,Ralphs Van Nuys #702,Van Nuys,US,Hazel Reavis
14074-114624,Brandon Town Center-South,Brandon,US,Hazel Reavis
2687-79263,Ashland & High,Lexington,US,Hazel Reavis
13481-105757,East Carolina University,Greenville,US,Hazel Reavis
76568-101400,Target New Bern T-1015,New Bern,US,Hazel Reavis
25685-242005,89th Ave & Sutphin Blvd.,Jamaica,US,Hazel Reavis
7673-15896,52nd & 7th,New York,US,Hazel Reavis
26366-240525,SC 81 and Cornelia,Anderson,US,Hazel Reavis
20666-179844,Kroger Hilton Head #671,Hilton Head,US,Hazel Reavis
23685-232353,Target Murfreesboro T-1126,Murfreesboro,US,Hazel Reavis
6637-69140,Buffalo Gap & Hwy. 83,Abilene,US,Hazel Reavis
6241-965,Montrose & Hawthorne,Houston,US,Hazel Reavis
17716-126790,Albertsons-Cody #2061,Cody,US,Hazel Reavis
19939-196684,Europark,Salzburg,AT,Gary Cave
74747-97963,Safeway-Grand Prairie #810,Grand Prairie,CA,Gary Cave
23087-222344,675 Windmill Road,Dartmouth,CA,Gary Cave
23244-228105,Royal York & The Westway,Toronto,CA,Gary Cave
23246-219069,Waterpark Place,Toronto,CA,Gary Cave
28404-250702,Warrington - Golden Square SC,Warrington,GB,Gary Cave
31926-109364,سلطان مول,عمان,JO,Gary Cave
30255-18580,Toride Box Hill,Toride,JP,Gary Cave
30578-95905,Chubu Int'l Airport Dept. Terminal,Tokoname,JP,Gary Cave
30532-93319,AEON MALL Kashihara,Kashihara,JP,Gary Cave
15296-159704,Macroplaza Tijuana,Tijuana,MX,Gary Cave
22321-219326,Tampines West CC,Singapore,SG,Gary Cave
23360-229206,Starbucks,Ankara,TR,Gary Cave
74374-87844,Safeway-Lakeside #2069 (Pinetop),Lakeside,US,Gary Cave
76163-92527,Target Rohnert Park T-852,Rohnert Park,US,Gary Cave
2987-93203,"32nd & University, San Diego",San Diego,US,Gary Cave
76311-90753,Target Edgewood T-1964,Atlanta,US,Gary Cave
21014-10074,Manoa Valley - E Manoa Road,Honolulu,US,Gary Cave
23829-134237,Water Tower Place L2 Michigan Ave,Chicago,US,Gary Cave
76669-99069,Target Waukegan T-1070,Waukegan,US,Gary Cave
7502-8325,Davis Square Plaza,Somerville,US,Gary Cave
79435-101500,Kroger-Humble #318,Humble,US,Gary Cave
75719-95574,Bluestone Travel Plaza,Princeton,US,Gary Cave
79718-128727,Safeway-New Westminster #58,New Westminster,CA,Rosie Anderson
4912-108636,51 James Snow Parkway,Milton,CA,Rosie Anderson
13198-98190,Rue de Seze,Paris,FR,Rosie Anderson
27635-248277,Basildon - Eastgate Centre,Basildon,GB,Rosie Anderson
21342-211126,Stockport Stn SSPEMEA Plt 12,Stockport,GB,Rosie Anderson
23664-232349,Mindspace,Hyderabad,IN,Rosie Anderson
22445-221246,Benniganahalli,Bangalore,IN,Rosie Anderson
25064-239831,Mitsui Outlet Park Hokuriku Oyabe,Oyabe,JP,Rosie Anderson
31309-107109,Nishinomiya Kurakake,Nishinomiya,JP,Rosie Anderson
33217-14972,Greenbelt 1-Level 1,Makati City,PH,Rosie Anderson
28337-250591,PNU Library,RIYADH,SA,Rosie Anderson
6564-65002,"Foothill & Claremont, CLaremont",Claremont,US,Rosie Anderson
19448-193605,LAX - TBIT Evenings,Los Angeles,US,Rosie Anderson
10140-99707,"Rosecrans & Shoemaker, Norwalk",Norwalk,US,Rosie Anderson
28475-250162,Teavana - Victoria Gardens,Rancho Cucamonga,US,Rosie Anderson
9452-218446,Beverly & Workman Mill,Whittier,US,Rosie Anderson
72317-5705,"ORD OHare Terminal 2, Post Security",Chicago,US,Rosie Anderson
76626-99065,Super Target West Schaumburg ST-835,Schaumburg,US,Rosie Anderson
6331-10498,College & Bennington,Baton Rouge,US,Rosie Anderson
7290-809,Montrose Crossing,Rockville,US,Rosie Anderson
9437-94799,The Arbors,Charlotte,US,Rosie Anderson
11063-101736,"Southern & Unser, Rio Rancho",Rio Rancho,US,Rosie Anderson
13353-105357,Canadaigua,Canandaigua,US,Rosie Anderson
7207-707,2530 Hylan Blvd,Staten Island,US,Rosie Anderson
20331-204904,Olazabal,Caba,AR,Travis Ostrowski
19451-192064,Kingsview Market,Airdrie,CA,Travis Ostrowski
4962-132004,387 Scott St,St. Catharines,CA,Travis Ostrowski
4226-771,444 Eglinton Ave. W.,Toronto,CA,Travis Ostrowski
12935-140407,Kilburn - High Road,KILBURN,GB,Travis Ostrowski
28780-251164,Katori Sawara,Katori,JP,Travis Ostrowski
28994-252012,TREC,Kuala Lumpur,MY,Travis Ostrowski
27084-246724,SM San Mateo,San Mateo,PH,Travis Ostrowski
5472-1181,Shaw & Feland - Fresno,Fresno,US,Travis Ostrowski
6542-46580,Antonio & La Promesa,Rancho Santa Margarita,US,Travis Ostrowski
74536-63239,Vons-San Diego #2053,San Diego,US,Travis Ostrowski
11039-103522,US 192 & Armstrong,Kissimmee,US,Travis Ostrowski
79479-99189,Kroger - Dalton #458,Dalton,US,Travis Ostrowski
75957-105038,OGG Baggage Claim (Maui),Kahului,US,Travis Ostrowski
7682-50401,76th & Second,New York,US,Travis Ostrowski
9467-97021,43rd & 9th,New York,US,Travis Ostrowski
72852-93771,Kroger-Mason #448,Mason,US,Travis Ostrowski
11145-103489,96th & US 169,Owasso,US,Travis Ostrowski
6386-13970,William Cannon & Westgate,Austin,US,Travis Ostrowski
6504-63599,Memorial & Asbury,Houston,US,Travis Ostrowski
9940-96882,Sequim Village Market Place,Sequim,US,Travis Ostrowski
32640-131563,Tawam Hospital,Al Ain,AE,Karla Boyd
32571-107873,Jumeirah Beach Residence 3 P24a,Dubai,AE,Karla Boyd
4303-1148,189 Rathburn Rd W,Mississauga,CA,Karla Boyd
18965-184544,Queen Mary & Earnscliffe,Montreal,CA,Karla Boyd
31826-115604,Heraklion 25th August,Heraklion,GR,Karla Boyd
21762-215148,Citygate - Cork,Cork,IE,Karla Boyd
18778-195164,AEON MALL Ishinomaki,Ishinomaki,JP,Karla Boyd
31252-106788,Nissan Motor Co. Ltd. Technical Cen,Atsugi,JP,Karla Boyd
1917-134787,Forum Tepic,Tepic,MX,Karla Boyd
17678-184646,DBS Level 13,Singapore,SG,Karla Boyd
28934-248986,Harp's Marketplace #91,Mountain Home,US,Karla Boyd
5441-1060,North County Fair Mall - Escondido,Escondido,US,Karla Boyd
76784-111370,Target Glendale T-2307,Glendale,US,Karla Boyd
10222-99070,Riverside & I-210,Rialto,US,Karla Boyd
11236-104237,Arlington & Streeter,Riverside,US,Karla Boyd
19888-102509,King Soopers - Boulder #28,Boulder,US,Karla Boyd
26130-243204,King Sooper Centennial 47,Centennial,US,Karla Boyd
28348-249749,Teavana - Citrus Park Mall,Tampa,US,Karla Boyd
17826-170649,Hy-Vee 1 @ Dubuque,Dubuque,US,Karla Boyd
2218-635,Sheffield & Diversey,Chicago,US,Karla Boyd
10559-101595,Frankfort & Lexington,Louisville,US,Karla Boyd
27548-237375,Target South Portland T-1338,South Portland,US,Karla Boyd
15210-155731,Target Clark T-1467,Clark,US,Karla Boyd
13961-107713,Tylersville & Cox,Westchester,US,Karla Boyd
2685-58159,15th & Broadway - Edmond,Edmond,US,Karla Boyd
22603-222606,Hwy 97 & Sand Springs Expressway,Sand Springs,US,Karla Boyd
72115-3294,Welcome Center- Waller Hall,Fort Lewis,US,Karla Boyd
5080-148204,Leiden Centraal - Main Entrance,Leiden,NL,Ella Book
22557-222285,Wind Lion Plaza - 1F - Kinmen,Jinhu Township,TW,Ella Book
9813-97844,JFK & McCain,North LIttle Rock,US,Ella Book
10224-99737,La Sierra & Indiana,Riverside,US,Ella Book
7751-62419,"Newington, Main Street",Newington,US,Ella Book
7836-81480,Rocky Hill,Rocky Hill,US,Ella Book
13445-106817,Southport & Gray,Indianapolis,US,Ella Book
75652-92420,CVG - Cinci Term 3 Pre Secur Delta,Hebron,US,Ella Book
25331-237509,Target Hagerstown T-1257,Hagerstown,US,Ella Book
10037-99639,"Tilton, Tanger Outlet",Tilton,US,Ella Book
7559-6652,138-11 20th Avenue,Whitestone,US,Ella Book
24568-236524,TriCounty Mall DT,Springdale,US,Ella Book
8843-93347,Highway 101 30th - Lincoln City,Lincoln City,US,Ella Book
491-31999,39th & Sandy,Portland,US,Ella Book
26997-245828,Smith's Ogden #30,Ogden,US,Ella Book
3227-1275,Ellensburg Campus,Ellensburg,US,Ella Book
391-217,N. Miller & N. Mission,Wenatchee,US,Ella Book
74466-94471,Safeway-Wenatchee #1449,Wenatchee,US,Ella Book
15058-157324,Austria,Buenos Aires,AR,Margaret Martin
15089-138507,Desembargador Eliseu Guilherme,Sao Paulo,BR,Margaret Martin
26813-245686,Pippinger Flur A8 Munchen,Munich,DE,Margaret Martin
23252-228564,Breukelen - Shell Haarrijn,Breukelen,NL,Margaret Martin
33253-77500,6788 Ayala Ave,Makati City,PH,Margaret Martin
33127-197426,Millenia Walk,Singapore,SG,Margaret Martin
31820-123524,Central Ramindra,Bangkhen,TH,Margaret Martin
11892-105919,"Dysart & Camelback, Phoenix",Litchfield Park,US,Margaret Martin
26333-243614,White & Hughes,Bakersfield,US,Margaret Martin
6728-72435,Oak Grove & Treat,Concord,US,Margaret Martin
74990-102914,Safeway - Pittsburg #1215,Pittsburg,US,Margaret Martin
20918-194705,77 H,Washington,US,Margaret Martin
8476-57419,Pompano Plaza,Pompano Beach,US,Margaret Martin
19549-197684,Erie & Saint Clair - Hyatt Hotel,Chicago,US,Margaret Martin
50203-271148,Jewel Osco - Huntley #3394,HUNTLEY,US,Margaret Martin
2862-83232,Parkway Centre,Asheville,US,Margaret Martin
7582-18664,Closter,Closter,US,Margaret Martin
20078-194451,Kroger @ Oxford #412,Oxford,US,Margaret Martin
21935-209067,MLK & Multnomah,Portland,US,Margaret Martin
18957-164529,Target Upper St. Clair T-2787,Pittsburgh,US,Margaret Martin
8931-95095,Ingram Park Mall,San Antonio,US,Margaret Martin
31681-112524,Terranova,Guadalajara,MX,James Romero
24185-236467,Koltsovo Airport 2,Ekaterinburg,RU,James Romero
30714-101101,Impact Challenger,Pakkred,TH,James Romero
33331-18196,Chung Kang,Taichung City,TW,James Romero
22982-217348,Morenci Community Center,Morenci,US,James Romero
75530-46519,Anaheim Marriott Suites -Lobby,Garden Grove,US,James Romero
74511-25707,Vons-Torrance #3517,Torrance,US,James Romero
79529-101065,Safeway - Conifer #2792,Conifer,US,James Romero
8378-13001,The Terrace @ Windward,Alpharetta,US,James Romero
2648-54101,600 Hennepin Ave S - Mayo Clinic Sq,Minneapolis,US,James Romero
14770-132264,"Garden City, Stewart Avenue",Garden City,US,James Romero
